"patch1","patch2","dS","dL"
"habit3.3","habit18.4",3.21013733748927,8.3819462
"habit3.3","habit19.4",3.08895998987292,7.4542417
"habit3.3","habit20.4",3.28332491622043,5.8303423
"habit3.3","habit21.4",3.0073473430084,3.8412662
"habit3.3","habit22.4",1.47706851378309,2.753707
"habit3.3","exp1.7",2.80137995410809,4.6341057
"habit3.3","exp2.7",0.836608009818346,12.3761126
"habit3.3","exp3.7",2.13461709096478,0.5325837
"habit3.3","exp4.7",2.90179428147564,4.1093494
"habit3.3","exp5.7",0.227348567664745,3.3920859
"habit3.3","exp6.7",0.863399919308067,1.3830286
"habit3.3","exp7.7",1.61143282183156,3.2335926
"habit3.3","exp8.7",0.933559637124443,2.6529007
"habit3.3","exp9.7",2.69221330287069,4.8051756
"habit3.3","exp10.7",0.450116533602911,6.588667
"habit3.3","exp11.7",2.79007109528408,5.8130093
"habit3.3","exp12.7",0.668196576376284,2.6204502
"habit3.3","exp13.7",0.986558512801342,5.1649946
"habit3.3","exp14.7",0.776598191856528,8.0477446
"habit3.3","exp15.7",5.49462873066843,7.2254815
"habit3.3","exp16.7",3.48824028147517,10.0522476
"habit3.3","exp17.7",2.32816305661644,1.8567409
"habit3.3","exp18.7",1.20769297253188,11.2177334
"habit3.3","exp19.7",1.89196173242175,6.1454555
"habit3.3","exp20.7",2.60519128256309,11.2651607
"habit3.3","exp21.7",3.96379214852685,3.2329906
"habit3.3","exp22.7",3.78185180174056,7.5044741
"habit3.3","exp1.8",2.270747386583,1.890448
"habit3.3","exp2.8",0.6809254814009,11.2785842
"habit3.3","exp3.8",1.31668295911611,1.6087977
"habit3.3","exp4.8",2.68795336551222,6.0670479
"habit3.3","exp5.8",3.64192161359277,3.053586
"habit3.3","exp6.8",0.73598942261757,2.066853
"habit3.3","exp7.8",2.01173106556512,8.0574606
"habit3.3","exp8.8",3.19942256970117,7.2258842
"habit3.3","exp9.8",3.12829805777541,3.6653375
"habit3.3","exp10.8",0.609381130617927,8.998339
"habit3.3","exp11.8",1.57301133204157,11.6522399
"habit3.3","exp12.8",1.81326475031761,2.4416958
"habit3.3","exp13.8",2.96196329939345,8.3855224
"habit3.3","exp14.8",1.45174955921833,8.4581663
"habit3.3","exp15.8",2.34259788633482,4.652926
"habit3.3","exp16.8",4.19351424923063,9.9762872
"habit3.3","exp17.8",3.2305778699461,2.1944095
"habit3.3","exp18.8",5.91683440669379,18.5512674
"habit3.3","exp19.8",1.73462438753314,11.0881393
"habit3.3","exp20.8",3.26203218226364,7.61307
"habit3.3","exp21.8",2.25098070569235,6.4897473
"habit3.3","exp22.8",4.84582108090022,6.4481817
"habit3.3","exp1.9",3.45454580125051,0.7624588
"habit3.3","exp2.9",1.01416792120029,15.0738639
"habit3.3","exp3.9",3.00537680610457,2.7909739
"habit3.3","exp4.9",2.37220899429825,3.753517
"habit3.3","exp5.9",3.93403582537445,6.578555
"habit3.3","exp6.9",4.02664126261919,3.6114806
"habit3.3","exp7.9",2.46898116931797,9.7246033
"habit3.3","exp8.9",3.92137026421675,6.3991065
"habit3.3","exp9.9",2.46248964969321,6.5239797
"habit3.3","exp10.9",0.195274411721799,6.4354677
"habit3.3","exp11.9",1.61684698630209,11.2898655
"habit3.3","exp12.9",3.1097265411384,5.1650127
"habit3.3","exp13.9",1.1029985300661,6.5157353
"habit3.3","exp14.9",0.484971746680758,13.5095875
"habit3.3","exp15.9",2.4489072375913,6.9081909
"habit3.3","exp16.9",2.69698185014547,8.8331305
"habit3.3","exp17.9",1.65107096954904,0.5792454
"habit3.3","exp18.9",2.02286452300504,13.3341313
"habit3.3","exp19.9",2.37153918275613,8.9609544
"habit3.3","exp20.9",0.945259468061426,9.0559774
"habit3.3","exp21.9",3.99771608197182,5.5158767
"habit3.3","exp22.9",3.03277386374868,6.5369368
"habit3.3","exp1.10",0.367183152783001,1.5169297
"habit3.3","exp2.10",2.0425520117115,12.7975754
"habit3.3","exp3.10",0.171946251840096,0.5118752
"habit3.3","exp4.10",1.58533453316874,1.7708527
"habit3.3","exp5.10",2.0184578888638,2.3850402
"habit3.3","exp6.10",1.47192424917501,2.7723883
"habit3.3","exp7.10",0.7386856825112,9.9397379
"habit3.3","exp8.10",3.27712516399379,7.0442332
"habit3.3","exp9.10",2.3852376141351,3.0868225
"habit3.3","exp10.10",0.299398774540963,9.8924252
"habit3.3","exp11.10",0.561173469052188,5.9706972
"habit3.3","exp12.10",1.38839218899304,2.9072687
"habit3.3","exp13.10",0.743045727557494,11.3328976
"habit3.3","exp14.10",0.731618342988626,14.8326723
"habit3.3","exp15.10",0.311953248956819,6.8324355
"habit3.3","exp16.10",2.43540121779299,7.2598053
"habit3.3","exp17.10",4.23838644596235,3.5859258
"habit3.3","exp18.10",0.768642335573699,7.5170282
"habit3.3","exp19.10",0.55089876726652,15.0816656
"habit3.3","exp20.10",2.38633339190071,4.6938428
"habit3.3","exp21.10",1.80493981696181,5.5901304
"habit3.3","exp22.10",3.67800981466635,6.5090389
"habit3.3","exp1.11",2.7762522866366,5.1016647
"habit3.3","exp2.11",0.57867767390352,15.4296483
"habit3.3","exp3.11",1.23920272846338,2.1133317
"habit3.3","exp4.11",0.496460768589955,3.9154669
"habit3.3","exp5.11",0.798479726732365,2.2570238
"habit3.3","exp6.11",2.49768886921538,4.5987281
"habit3.3","exp7.11",0.841342933681718,13.9815887
"habit3.3","exp8.11",1.5149289069108,7.9008873
"habit3.3","exp9.11",1.56359126326187,7.3257568
"habit3.3","exp10.11",0.494408261506742,11.5436577
"habit3.3","exp11.11",0.759412494787694,11.1847999
"habit3.3","exp12.11",1.57966887748331,5.4509866
"habit3.3","exp13.11",1.80512781622157,6.713868
"habit3.3","exp14.11",0.965380984779768,15.3346783
"habit3.3","exp15.11",0.946962760048338,11.0540435
"habit3.3","exp16.11",0.873004952992921,10.9739949
"habit3.3","exp17.11",1.32278091160876,2.8798078
"habit3.3","exp18.11",1.84604513436118,10.8917167
"habit3.3","exp19.11",2.35774249272005,12.1012589
"habit3.3","exp20.11",1.29034096155708,11.1389855
"habit3.3","exp21.11",0.689865865139842,6.1541576
"habit3.3","exp22.11",2.87285560863058,4.0443909
"habit3.3","exp1.14",3.43056257927147,5.9189161
"habit3.3","exp2.14",1.94395405680539,15.7740299
"habit3.3","exp3.14",1.21512913686758,6.3040719
"habit3.3","exp4.14",3.67600623171573,6.6353582
"habit3.3","exp5.14",4.81018860892946,4.1641962
"habit3.3","exp6.14",2.04322088695367,4.5542957
"habit3.3","exp7.14",1.45591971866996,16.4476893
"habit3.3","exp8.14",4.13576670808906,8.9498229
"habit3.3","exp9.14",2.01434559457605,12.916596
"habit3.3","exp10.14",0.389517909833072,10.4066855
"habit3.3","exp11.14",0.93211756944509,11.5205304
"habit3.3","exp12.14",3.3154210972838,7.5365943
"habit3.3","exp13.14",1.61171399625252,15.1461415
"habit3.3","exp14.14",0.551133524708415,19.1980635
"habit3.3","exp15.14",3.97569721295081,13.8886016
"habit3.3","exp16.14",2.85371573317034,9.968149
"habit3.3","exp17.14",4.77885082096782,6.0216838
"habit3.3","exp18.14",1.31850041463642,16.38545
"habit3.3","exp19.14",0.885978640419749,16.851742
"habit3.3","exp20.14",2.18827461699911,10.499301
"habit3.3","exp21.14",3.631907089268,6.9170727
"habit3.3","exp22.14",2.03165485523927,7.7040524
"habit4.3","habit5.3",0.947122891360087,3.5969175
"habit4.3","habit6.3",0.987671321225764,2.5818597
"habit4.3","habit7.3",0.274438248626637,4.8619733
"habit4.3","habit8.3",0.501094762501169,3.9750295
"habit4.3","habit9.3",1.22346943893571,9.9691736
"habit4.3","habit10.3",0.51055010708177,4.2266394
"habit4.3","habit11.3",0.619532770873451,5.1011062
"habit4.3","habit12.3",0.623239301487259,0.2765908
"habit4.3","habit13.3",2.57766129982739,6.1493139
"habit4.3","habit14.3",0.472401670802033,7.333434
"habit4.3","habit15.3",1.49566978213367,1.7095954
"habit4.3","habit16.3",2.35092102622202,2.7913263
"habit4.3","habit17.3",0.575557661288041,3.5436019
"habit4.3","habit18.3",1.64148198810084,3.2795531
"habit4.3","habit19.3",0.702766488871294,1.8818659
"habit4.3","habit20.3",1.55882060642933,5.3937254
"habit4.3","habit21.3",0.667485986280327,1.9659167
"habit4.3","habit22.3",2.13314247584198,3.6396565
"habit4.3","habit1.4",0.985968328861631,2.5718287
"habit4.3","habit2.4",0.787597557472077,6.574361
"habit4.3","habit3.4",1.54005864552692,2.5575973
"habit4.3","habit4.4",2.08257408056591,7.4741385
"habit4.3","habit5.4",1.26306893416376,2.4723359
"habit4.3","habit6.4",0.965752225273557,2.0930799
"habit4.3","habit7.4",0.448620844317385,4.4017301
"habit4.3","habit8.4",0.976861071138626,1.0356661
"habit4.3","habit9.4",1.48627423739956,3.0790679
"habit4.3","habit10.4",0.525090216407688,5.3101264
"habit4.3","habit11.4",0.459182850150891,6.8880826
"habit4.3","habit12.4",1.53196574810772,0.8658724
"habit4.3","habit13.4",0.713878371361945,0.4910062
"habit4.3","habit14.4",0.467576747304612,5.1315574
"habit4.3","habit15.4",3.38011899714655,2.4536995
"habit4.3","habit16.4",0.908265559060494,2.995667
"habit4.3","habit17.4",0.615003175426177,2.1370941
"habit4.3","habit18.4",2.07751621666717,4.0772823
"habit4.3","habit19.4",1.9664722177557,3.1495779
"habit4.3","habit20.4",2.13359556041824,1.5256785
"habit4.3","habit21.4",1.96626475699075,0.4633976
"habit4.3","habit22.4",0.477318936173655,1.5509569
"habit4.3","exp1.7",1.71420373424774,0.3294419
"habit4.3","exp2.7",0.469613947836607,8.0714487
"habit4.3","exp3.7",1.25557001561014,3.7720801
"habit4.3","exp4.7",1.77606953383974,0.1953145
"habit4.3","exp5.7",1.15852977414656,7.6967498
"habit4.3","exp6.7",0.317038756463228,2.9216352
"habit4.3","exp7.7",0.672700580060272,1.0710712
"habit4.3","exp8.7",1.12192216946309,1.6517632
"habit4.3","exp9.7",1.56942097079224,0.5005118
"habit4.3","exp10.7",1.40046203952186,2.2840032
"habit4.3","exp11.7",1.71931333900149,1.5083454
"habit4.3","exp12.7",0.768377019528095,1.6842137
"habit4.3","exp13.7",0.36097097894986,0.8603307
"habit4.3","exp14.7",0.475365992810941,3.7430808
"habit4.3","exp15.7",4.36430254461435,2.9208177
"habit4.3","exp16.7",2.345692281483,5.7475837
"habit4.3","exp17.7",1.20102444407476,2.4479229
"habit4.3","exp18.7",0.286125160268813,6.9130696
"habit4.3","exp19.7",0.825146924289601,1.8407916
"habit4.3","exp20.7",1.56175260730195,6.9604969
"habit4.3","exp21.7",2.91181302164317,1.0716733
"habit4.3","exp22.7",2.68962680236307,3.1998103
"habit4.3","exp1.8",1.1873630681793,2.4142158
"habit4.3","exp2.8",0.622184054321084,6.9739204
"habit4.3","exp3.8",0.416147285916802,2.6958662
"habit4.3","exp4.8",1.57244714018798,1.7623841
"habit4.3","exp5.8",2.50183030992174,1.2510779
"habit4.3","exp6.8",0.449600340056498,2.2378109
"habit4.3","exp7.8",0.939194617810014,3.7527967
"habit4.3","exp8.8",2.13907207590325,2.9212203
"habit4.3","exp9.8",2.00336516748091,0.6393264
"habit4.3","exp10.8",0.5656668117898,4.6936751
"habit4.3","exp11.8",0.728994225660679,7.3475761
"habit4.3","exp12.8",0.681152659495554,1.862968
"habit4.3","exp13.8",1.85446985268798,4.0808586
"habit4.3","exp14.8",0.503863079486381,4.1535025
"habit4.3","exp15.8",1.34022329940404,0.3482622
"habit4.3","exp16.8",3.07422069550408,5.6716234
"habit4.3","exp17.8",2.08026096436178,2.1102543
"habit4.3","exp18.8",4.77329836972279,14.2466036
"habit4.3","exp19.8",0.623072504242154,6.7834755
"habit4.3","exp20.8",2.1486394933097,3.3084062
"habit4.3","exp21.8",1.24466138379794,2.1850835
"habit4.3","exp22.8",3.70693359766699,2.1435179
"habit4.3","exp1.9",2.33599451608901,3.5422051
"habit4.3","exp2.9",2.09238815058812,10.7692001
"habit4.3","exp3.9",1.8893797644964,1.51369
"habit4.3","exp4.9",1.27424004354899,0.5511468
"habit4.3","exp5.9",2.80906097742223,2.2738912
"habit4.3","exp6.9",2.88181442741048,0.6931832
"habit4.3","exp7.9",1.38308881001796,5.4199395
"habit4.3","exp8.9",2.83314090505651,2.0944427
"habit4.3","exp9.9",1.35827772637509,2.2193159
"habit4.3","exp10.9",1.25079619041456,2.1308038
"habit4.3","exp11.9",0.573050763022377,6.9852017
"habit4.3","exp12.9",1.97010351614384,0.8603489
"habit4.3","exp13.9",0.229655352731091,2.2110715
"habit4.3","exp14.9",1.4077629969847,9.2049236
"habit4.3","exp15.9",1.44862447041078,2.6035271
"habit4.3","exp16.9",1.61679770621631,4.5284666
"habit4.3","exp17.9",0.51200757683265,3.7254185
"habit4.3","exp18.9",0.932113615929549,9.0294675
"habit4.3","exp19.9",1.34360360604053,4.6562905
"habit4.3","exp20.9",0.296528178430413,4.7513136
"habit4.3","exp21.9",2.94219722231994,1.2112129
"habit4.3","exp22.9",2.00393196068269,2.2322729
"habit4.3","exp1.10",0.862830912987421,5.8215936
"habit4.3","exp2.10",3.13333171390137,8.4929115
"habit4.3","exp3.10",1.03969118930601,4.8165391
"habit4.3","exp4.10",0.49609422142312,2.5338111
"habit4.3","exp5.10",0.893092664903761,1.9196237
"habit4.3","exp6.10",0.439049920990324,1.5322756
"habit4.3","exp7.10",0.739562469633618,5.635074
"habit4.3","exp8.10",2.36302090675837,2.7395694
"habit4.3","exp9.10",1.28291280366443,1.2178413
"habit4.3","exp10.10",1.16688027012751,5.5877613
"habit4.3","exp11.10",1.69968739122045,1.6660333
"habit4.3","exp12.10",0.422465674681609,1.3973952
"habit4.3","exp13.10",0.794695334453383,7.0282338
"habit4.3","exp14.10",1.74898597350321,10.5280084
"habit4.3","exp15.10",1.09443498585494,2.5277716
"habit4.3","exp16.10",1.45919766964969,2.9551415
"habit4.3","exp17.10",3.1033509650273,0.718738
"habit4.3","exp18.10",1.82976422419623,3.2123643
"habit4.3","exp19.10",1.67672648291437,10.7770017
"habit4.3","exp20.10",1.29346363262566,0.3891789
"habit4.3","exp21.10",0.976123116303793,1.2854666
"habit4.3","exp22.10",2.61161539033537,2.204375
"habit4.3","exp1.11",1.67324561141366,0.7970008
"habit4.3","exp2.11",1.69448233098605,11.1249844
"habit4.3","exp3.11",2.36943926960235,6.4179956
"habit4.3","exp4.11",0.760349773268824,0.3891969
"habit4.3","exp5.11",0.458007144272174,2.04764
"habit4.3","exp6.11",1.35709805927054,0.2940642
"habit4.3","exp7.11",0.654049187427453,9.6769249
"habit4.3","exp8.11",2.65272624288988,3.5962235
"habit4.3","exp9.11",0.482060224647545,3.021093
"habit4.3","exp10.11",1.43165939542193,7.2389939
"habit4.3","exp11.11",1.84892183047269,6.880136
"habit4.3","exp12.11",0.480276563484362,1.1463228
"habit4.3","exp13.11",2.93914897035693,2.4092042
"habit4.3","exp14.11",0.582138764976403,11.0300144
"habit4.3","exp15.11",0.423370717120069,6.7493797
"habit4.3","exp16.11",0.512954842879758,6.669331
"habit4.3","exp17.11",0.230369898048517,1.424856
"habit4.3","exp18.11",0.788692081304151,6.5870528
"habit4.3","exp19.11",3.38600919955012,7.796595
"habit4.3","exp20.11",0.551232471406325,6.8343216
"habit4.3","exp21.11",1.73568729700692,1.8494938
"habit4.3","exp22.11",1.87481456241973,0.260273
"habit4.3","exp1.14",2.28538325469407,1.6142522
"habit4.3","exp2.14",3.03492618109631,11.4693661
"habit4.3","exp3.14",0.314852480150743,1.999408
"habit4.3","exp4.14",2.53728289984154,2.3306944
"habit4.3","exp5.14",3.67252956048047,0.1404676
"habit4.3","exp6.14",0.914436749937817,0.2496319
"habit4.3","exp7.14",1.14348943140974,12.1430255
"habit4.3","exp8.14",3.08291481986375,4.6451591
"habit4.3","exp9.14",0.930160972843485,8.6119321
"habit4.3","exp10.14",1.26242063000638,6.1020217
"habit4.3","exp11.14",0.327300192220744,7.2158666
"habit4.3","exp12.14",2.17375147685865,3.2319304
"habit4.3","exp13.14",0.629799045236778,10.8414777
"habit4.3","exp14.14",0.715920543389396,14.8933996
"habit4.3","exp15.14",2.97093594333136,9.5839377
"habit4.3","exp16.14",1.80710747651077,5.6634851
"habit4.3","exp17.14",3.64437850462565,1.71702
"habit4.3","exp18.14",0.479849117971911,12.0807862
"habit4.3","exp19.14",0.63491890162411,12.5470781
"habit4.3","exp20.14",1.12991988134442,6.1946372
"habit4.3","exp21.14",2.57142130176617,2.6124088
"habit4.3","exp22.14",3.09045073524976,3.3993886
"habit5.3","habit6.3",0.334075796088783,1.0150578
"habit5.3","habit7.3",0.92768970256429,1.2650558
"habit5.3","habit8.3",0.57416137911421,0.378112
"habit5.3","habit9.3",1.89651628213695,6.372256
"habit5.3","habit10.3",1.20274265355145,0.6297218
"habit5.3","habit11.3",0.714596620979883,1.5041887
"habit5.3","habit12.3",0.325051527909673,3.3203268
"habit5.3","habit13.3",1.76480537707123,2.5523964
"habit5.3","habit14.3",0.540311432762169,3.7365165
"habit5.3","habit15.3",0.646181598002029,1.8873221
"habit5.3","habit16.3",1.41785482814586,0.8055912
"habit5.3","habit17.3",0.665290781885135,7.1405194
"habit5.3","habit18.3",0.926669510026248,0.3173645
"habit5.3","habit19.3",0.342495709143903,1.7150516
"habit5.3","habit20.3",0.70440919230841,1.7968079
"habit5.3","habit21.3",1.2866160127733,1.6310009
"habit5.3","habit22.3",1.44549515788076,0.0427389
"habit5.3","habit1.4",0.20792746149531,1.0250888
"habit5.3","habit2.4",1.11370992440753,2.9774435
"habit5.3","habit3.4",2.33859650131767,1.0393203
"habit5.3","habit4.4",1.31027373914201,3.877221
"habit5.3","habit5.4",0.710441969816648,1.1245817
"habit5.3","habit6.4",0.365210370833511,1.5038376
"habit5.3","habit7.4",1.20025817780691,0.8048126
"habit5.3","habit8.4",0.165013793682568,2.5612514
"habit5.3","habit9.4",0.679545215363528,0.5178496
"habit5.3","habit10.4",0.544782104914484,1.7132089
"habit5.3","habit11.4",0.558172988925167,3.2911651
"habit5.3","habit12.4",0.77179405107009,2.7310452
"habit5.3","habit13.4",0.569204502608634,3.1059113
"habit5.3","habit14.4",0.513395526072382,1.5346399
"habit5.3","habit15.4",2.55006835114766,1.143218
"habit5.3","habit16.4",0.379646768254194,0.6012505
"habit5.3","habit17.4",0.957914992386785,1.4598234
"habit5.3","habit18.4",1.23836977642544,0.4803648
"habit5.3","habit19.4",1.1460734597158,0.4473397
"habit5.3","habit20.4",1.3819169027669,2.071239
"habit5.3","habit21.4",1.02259388043578,4.0603151
"habit5.3","habit22.4",0.544909772547926,5.1478744
"habit5.3","exp1.7",0.805089519495628,3.2674756
"habit5.3","exp2.7",1.18091761531173,4.4745312
"habit5.3","exp3.7",0.506472656655867,7.3689977
"habit5.3","exp4.7",0.973830538573822,3.792232
"habit5.3","exp5.7",1.97687642502722,11.2936673
"habit5.3","exp6.7",1.17443315202283,6.5185528
"habit5.3","exp7.7",0.423381234228266,4.6679887
"habit5.3","exp8.7",1.55152193294735,5.2486807
"habit5.3","exp9.7",0.809569898496599,3.0964058
"habit5.3","exp10.7",2.3142830659635,1.3129143
"habit5.3","exp11.7",0.851623229961768,2.0885721
"habit5.3","exp12.7",1.43941722356696,5.2811312
"habit5.3","exp13.7",1.02067399596391,2.7365868
"habit5.3","exp14.7",1.40079442919573,0.1461632
"habit5.3","exp15.7",3.52743625341107,0.6760998
"habit5.3","exp16.7",1.65582831020876,2.1506662
"habit5.3","exp17.7",0.637188125530369,6.0448405
"habit5.3","exp18.7",0.835708219232873,3.316152
"habit5.3","exp19.7",0.303021299176584,1.7561259
"habit5.3","exp20.7",0.635161576413033,3.3635793
"habit5.3","exp21.7",1.98182611963983,4.6685908
"habit5.3","exp22.7",1.79956572295537,0.3971072
"habit5.3","exp1.8",0.284234030266723,6.0111333
"habit5.3","exp2.8",1.54489796781588,3.3770028
"habit5.3","exp3.8",0.707016882454886,6.2927837
"habit5.3","exp4.8",0.807472170993503,1.8345335
"habit5.3","exp5.8",1.75702185225021,4.8479954
"habit5.3","exp6.8",1.37671050479338,5.8347284
"habit5.3","exp7.8",0.0695199610361383,0.1558792
"habit5.3","exp8.8",1.22508614000763,0.6756972
"habit5.3","exp9.8",1.40213164461533,4.2362439
"habit5.3","exp10.8",1.4686898734899,1.0967576
"habit5.3","exp11.8",0.602810163001519,3.7506585
"habit5.3","exp12.8",0.728705547586645,5.4598855
"habit5.3","exp13.8",0.99432011012622,0.4839411
"habit5.3","exp14.8",1.06925570175819,0.5565849
"habit5.3","exp15.8",0.41197314449482,3.2486554
